easting,northing,tmi,relative_magnetic_anomaly,crs,cell_size_m
533934.4306681117,7612195.825619485,53715.5,98.71499999999651,EPSG:25835,12.5
533946.9306681117,7612195.825619485,53715.5,98.71499999999651,EPSG:25835,12.5
533959.4306681117,7612195.825619485,53715.5,98.71499999999651,EPSG:25835,12.5
533971.9306681117,7612195.825619485,53716.42,99.63499999999476,EPSG:25835,12.5
533984.4306681117,7612195.825619485,53716.42,99.63499999999476,EPSG:25835,12.5
533996.9306681117,7612195.825619485,53716.42,99.63499999999476,EPSG:25835,12.5
534009.4306681117,7612195.825619485,53716.42,99.63499999999476,EPSG:25835,12.5
534021.9306681117,7612195.825619485,53729.38,112.59499999999389,EPSG:25835,12.5
534034.4306681117,7612195.825619485,53729.38,112.59499999999389,EPSG:25835,12.5
534046.9306681117,7612195.825619485,53763.05,146.26499999999942,EPSG:25835,12.5
534059.4306681117,7612195.825619485,53763.05,146.26499999999942,EPSG:25835,12.5
534071.9306681117,7612195.825619485,53763.05,146.26499999999942,EPSG:25835,12.5
534084.4306681117,7612195.825619485,53763.05,146.26499999999942,EPSG:25835,12.5
534096.9306681117,7612195.825619485,53785.03,168.24499999999534,EPSG:25835,12.5
534109.4306681117,7612195.825619485,53785.03,168.24499999999534,EPSG:25835,12.5
534121.9306681117,7612195.825619485,53787.84,171.05499999999302,EPSG:25835,12.5
534134.4306681117,7612195.825619485,53787.84,171.05499999999302,EPSG:25835,12.5
534146.9306681117,7612195.825619485,53787.84,171.05499999999302,EPSG:25835,12.5
534159.4306681117,7612195.825619485,53772.2,155.4149999999936,EPSG:25835,12.5
534171.9306681117,7612195.825619485,53772.2,155.4149999999936,EPSG:25835,12.5
534184.4306681117,7612195.825619485,53772.2,155.4149999999936,EPSG:25835,12.5
534196.9306681117,7612195.825619485,53745.82,129.03499999999622,EPSG:25835,12.5
534209.4306681117,7612195.825619485,53745.82,129.03499999999622,EPSG:25835,12.5
534221.9306681117,7612195.825619485,53717.84,101.05499999999302,EPSG:25835,12.5
534234.4306681117,7612195.825619485,53717.84,101.05499999999302,EPSG:25835,12.5
534246.9306681117,7612195.825619485,53700.04,83.25499999999738,EPSG:25835,12.5
534259.4306681117,7612195.825619485,53700.04,83.25499999999738,EPSG:25835,12.5
534271.9306681117,7612195.825619485,53700.04,83.25499999999738,EPSG:25835,12.5
534284.4306681117,7612195.825619485,53700.04,83.25499999999738,EPSG:25835,12.5
534296.9306681117,7612195.825619485,53697.71,80.92499999999563,EPSG:25835,12.5
534309.4306681117,7612195.825619485,53697.71,80.92499999999563,EPSG:25835,12.5
534321.9306681117,7612195.825619485,53697.71,80.92499999999563,EPSG:25835,12.5
534334.4306681117,7612195.825619485,53713.15,96.36499999999796,EPSG:25835,12.5
534346.9306681117,7612195.825619485,53713.15,96.36499999999796,EPSG:25835,12.5
534359.4306681117,7612195.825619485,53731.8,115.01499999999942,EPSG:25835,12.5
534371.9306681117,7612195.825619485,53731.8,115.01499999999942,EPSG:25835,12.5
534384.4306681117,7612195.825619485,53731.8,115.01499999999942,EPSG:25835,12.5
534396.9306681117,7612195.825619485,53731.8,115.01499999999942,EPSG:25835,12.5
534409.4306681117,7612195.825619485,53728.79,112.00499999999738,EPSG:25835,12.5
534421.9306681117,7612195.825619485,53728.79,112.00499999999738,EPSG:25835,12.5
534434.4306681117,7612195.825619485,53728.79,112.00499999999738,EPSG:25835,12.5
534446.9306681117,7612195.825619485,53708.32,91.53499999999622,EPSG:25835,12.5
534459.4306681117,7612195.825619485,53708.32,91.53499999999622,EPSG:25835,12.5
534471.9306681117,7612195.825619485,53708.32,91.53499999999622,EPSG:25835,12.5
534484.4306681117,7612195.825619485,53686.89,70.10499999999593,EPSG:25835,12.5
534496.9306681117,7612195.825619485,53668.64,51.854999999995925,EPSG:25835,12.5
534509.4306681117,7612195.825619485,53668.64,51.854999999995925,EPSG:25835,12.5
534521.9306681117,7612195.825619485,53668.64,51.854999999995925,EPSG:25835,12.5
534534.4306681117,7612195.825619485,53668.64,51.854999999995925,EPSG:25835,12.5
534546.9306681117,7612195.825619485,53668.64,51.854999999995925,EPSG:25835,12.5
534559.4306681117,7612195.825619485,53673.66,56.875,EPSG:25835,12.5
534571.9306681117,7612195.825619485,53673.66,56.875,EPSG:25835,12.5
534584.4306681117,7612195.825619485,53673.66,56.875,EPSG:25835,12.5
534596.9306681117,7612195.825619485,53673.66,56.875,EPSG:25835,12.5
534609.4306681117,7612195.825619485,53696.17,79.38499999999476,EPSG:25835,12.5
532871.9306681117,7612208.325619485,53540.44,-76.34500000000116,EPSG:25835,12.5
532884.4306681117,7612208.325619485,53540.44,-76.34500000000116,EPSG:25835,12.5
532896.9306681117,7612208.325619485,53540.44,-76.34500000000116,EPSG:25835,12.5
532909.4306681117,7612208.325619485,53540.44,-76.34500000000116,EPSG:25835,12.5
532921.9306681117,7612208.325619485,53540.44,-76.34500000000116,EPSG:25835,12.5
532934.4306681117,7612208.325619485,53540.44,-76.34500000000116,EPSG:25835,12.5
532946.9306681117,7612208.325619485,53540.44,-76.34500000000116,EPSG:25835,12.5
532959.4306681117,7612208.325619485,53540.44,-76.34500000000116,EPSG:25835,12.5
532971.9306681117,7612208.325619485,53540.44,-76.34500000000116,EPSG:25835,12.5
532984.4306681117,7612208.325619485,53540.44,-76.34500000000116,EPSG:25835,12.5
532996.9306681117,7612208.325619485,53540.44,-76.34500000000116,EPSG:25835,12.5
533009.4306681117,7612208.325619485,53540.44,-76.34500000000116,EPSG:25835,12.5
533021.9306681117,7612208.325619485,53540.44,-76.34500000000116,EPSG:25835,12.5
533034.4306681117,7612208.325619485,53525.01,-91.77500000000146,EPSG:25835,12.5
533046.9306681117,7612208.325619485,53522.5,-94.28500000000349,EPSG:25835,12.5
533059.4306681117,7612208.325619485,53519.5,-97.28500000000349,EPSG:25835,12.5
533071.9306681117,7612208.325619485,53517.1,-99.68500000000495,EPSG:25835,12.5
533084.4306681117,7612208.325619485,53514.98,-101.80500000000029,EPSG:25835,12.5
533096.9306681117,7612208.325619485,53512.45,-104.3350000000064,EPSG:25835,12.5
533109.4306681117,7612208.325619485,53458.14,-158.64500000000407,EPSG:25835,12.5
533121.9306681117,7612208.325619485,53458.14,-158.64500000000407,EPSG:25835,12.5
533134.4306681117,7612208.325619485,53458.14,-158.64500000000407,EPSG:25835,12.5
533146.9306681117,7612208.325619485,53458.14,-158.64500000000407,EPSG:25835,12.5
533159.4306681117,7612208.325619485,53458.14,-158.64500000000407,EPSG:25835,12.5
533171.9306681117,7612208.325619485,53458.14,-158.64500000000407,EPSG:25835,12.5
533184.4306681117,7612208.325619485,53458.14,-158.64500000000407,EPSG:25835,12.5
533196.9306681117,7612208.325619485,53406.82,-209.96500000000378,EPSG:25835,12.5
533209.4306681117,7612208.325619485,53386.14,-230.64500000000407,EPSG:25835,12.5
533221.9306681117,7612208.325619485,53434.623019906285,-182.16198009371874,EPSG:25835,12.5
533234.4306681117,7612208.325619485,53353.31737015484,-263.4676298451668,EPSG:25835,12.5
533246.9306681117,7612208.325619485,53328.656467954475,-288.1285320455281,EPSG:25835,12.5
533259.4306681117,7612208.325619485,53310.22658979945,-306.5584102005523,EPSG:25835,12.5
533271.9306681117,7612208.325619485,53293.28802384894,-323.4969761510656,EPSG:25835,12.5
533284.4306681117,7612208.325619485,53278.36921328967,-338.41578671033494,EPSG:25835,12.5
533296.9306681117,7612208.325619485,53265.83452563923,-350.95047436077584,EPSG:25835,12.5
533309.4306681117,7612208.325619485,53255.831478872584,-360.95352112741966,EPSG:25835,12.5
533321.9306681117,7612208.325619485,53249.042323833826,-367.74267616617726,EPSG:25835,12.5
533334.4306681117,7612208.325619485,53242.54125807157,-374.2437419284324,EPSG:25835,12.5
533346.9306681117,7612208.325619485,53246.18233945894,-370.60266054106614,EPSG:25835,12.5
533359.4306681117,7612208.325619485,53253.41211407205,-363.37288592795085,EPSG:25835,12.5
533371.9306681117,7612208.325619485,53262.33138894494,-354.45361105506163,EPSG:25835,12.5
533384.4306681117,7612208.325619485,53282.51729516177,-334.267704838232,EPSG:25835,12.5
533396.9306681117,7612208.325619485,53311.81557782747,-304.9694221725367,EPSG:25835,12.5
533409.4306681117,7612208.325619485,53352.013843095614,-264.7711569043895,EPSG:25835,12.5
533421.9306681117,7612208.325619485,53406.03669122369,-210.7483087763103,EPSG:25835,12.5
533434.4306681117,7612208.325619485,53472.558819897225,-144.22618010277802,EPSG:25835,12.5
533446.9306681117,7612208.325619485,53545.341064984364,-71.443935015639,EPSG:25835,12.5
533459.4306681117,7612208.325619485,53617.20478471772,0.4197847177129006,EPSG:25835,12.5
533471.9306681117,7612208.325619485,53675.029256936585,58.24425693658122,EPSG:25835,12.5
533484.4306681117,7612208.325619485,53711.897542659084,95.11254265908065,EPSG:25835,12.5
533496.9306681117,7612208.325619485,53726.78210255256,109.99710255255923,EPSG:25835,12.5
533509.4306681117,7612208.325619485,53722.69029898536,105.90529898535897,EPSG:25835,12.5
533521.9306681117,7612208.325619485,53709.59848987734,92.81348987733509,EPSG:25835,12.5
533534.4306681117,7612208.325619485,53699.00738534448,82.22238534447388,EPSG:25835,12.5
533546.9306681117,7612208.325619485,53694.11457450644,77.3295745064388,EPSG:25835,12.5
533559.4306681117,7612208.325619485,53694.951670798124,78.16667079812032,EPSG:25835,12.5
533571.9306681117,7612208.325619485,53705.76866924073,88.98366924072616,EPSG:25835,12.5
533584.4306681117,7612208.325619485,53719.178488262434,102.39348826243076,EPSG:25835,12.5
533596.9306681117,7612208.325619485,53733.759615464354,116.97461546435079,EPSG:25835,12.5
533609.4306681117,7612208.325619485,53744.35152354388,127.56652354387916,EPSG:25835,12.5
533621.9306681117,7612208.325619485,53750.55781643845,133.77281643844617,EPSG:25835,12.5
533634.4306681117,7612208.325619485,53749.15497209248,132.36997209247784,EPSG:25835,12.5
533646.9306681117,7612208.325619485,53743.88348378748,127.09848378747847,EPSG:25835,12.5
533659.4306681117,7612208.325619485,53737.44357136352,120.65857136351406,EPSG:25835,12.5
533671.9306681117,7612208.325619485,53731.53378185521,114.74878185520356,EPSG:25835,12.5
533684.4306681117,7612208.325619485,53725.86975085483,109.08475085482496,EPSG:25835,12.5
533696.9306681117,7612208.325619485,53722.60584266446,105.820842664456,EPSG:25835,12.5
533709.4306681117,7612208.325619485,53724.014026112025,107.22902611202153,EPSG:25835,12.5
533721.9306681117,7612208.325619485,53725.0435569216,108.2585569215953,EPSG:25835,12.5
533734.4306681117,7612208.325619485,53727.72166885339,110.93666885338462,EPSG:25835,12.5
533746.9306681117,7612208.325619485,53731.02526962088,114.24026962087373,EPSG:25835,12.5
533759.4306681117,7612208.325619485,53733.91201837775,117.12701837774512,EPSG:25835,12.5
533771.9306681117,7612208.325619485,53737.61320087055,120.82820087055006,EPSG:25835,12.5
533784.4306681117,7612208.325619485,53744.37715107649,127.59215107648924,EPSG:25835,12.5
533796.9306681117,7612208.325619485,53752.61200850026,135.82700850025867,EPSG:25835,12.5
533809.4306681117,7612208.325619485,53759.73389404441,142.9488940444062,EPSG:25835,12.5
533821.9306681117,7612208.325619485,53763.050322314084,146.26532231408055,EPSG:25835,12.5
533834.4306681117,7612208.325619485,53761.50489716202,144.71989716201642,EPSG:25835,12.5
533846.9306681117,7612208.325619485,53760.48,143.6949999999997,EPSG:25835,12.5
533859.4306681117,7612208.325619485,53743.3,126.51499999999942,EPSG:25835,12.5
533871.9306681117,7612208.325619485,53743.3,126.51499999999942,EPSG:25835,12.5
533884.4306681117,7612208.325619485,53743.3,126.51499999999942,EPSG:25835,12.5
533896.9306681117,7612208.325619485,53726.81,110.02499999999418,EPSG:25835,12.5
533909.4306681117,7612208.325619485,53726.81,110.02499999999418,EPSG:25835,12.5
533921.9306681117,7612208.325619485,53715.5,98.71499999999651,EPSG:25835,12.5
533934.4306681117,7612208.325619485,53715.5,98.71499999999651,EPSG:25835,12.5
533946.9306681117,7612208.325619485,53715.5,98.71499999999651,EPSG:25835,12.5
533959.4306681117,7612208.325619485,53716.42,99.63499999999476,EPSG:25835,12.5
533971.9306681117,7612208.325619485,53716.42,99.63499999999476,EPSG:25835,12.5
533984.4306681117,7612208.325619485,53716.42,99.63499999999476,EPSG:25835,12.5
533996.9306681117,7612208.325619485,53729.38,112.59499999999389,EPSG:25835,12.5
534009.4306681117,7612208.325619485,53729.38,112.59499999999389,EPSG:25835,12.5
534021.9306681117,7612208.325619485,53729.38,112.59499999999389,EPSG:25835,12.5
534034.4306681117,7612208.325619485,53763.05,146.26499999999942,EPSG:25835,12.5
534046.9306681117,7612208.325619485,53763.05,146.26499999999942,EPSG:25835,12.5
534059.4306681117,7612208.325619485,53763.05,146.26499999999942,EPSG:25835,12.5
534071.9306681117,7612208.325619485,53763.05,146.26499999999942,EPSG:25835,12.5
534084.4306681117,7612208.325619485,53785.03,168.24499999999534,EPSG:25835,12.5
534096.9306681117,7612208.325619485,53785.03,168.24499999999534,EPSG:25835,12.5
534109.4306681117,7612208.325619485,53787.84,171.05499999999302,EPSG:25835,12.5
534121.9306681117,7612208.325619485,53787.84,171.05499999999302,EPSG:25835,12.5
534134.4306681117,7612208.325619485,53787.84,171.05499999999302,EPSG:25835,12.5
534146.9306681117,7612208.325619485,53772.2,155.4149999999936,EPSG:25835,12.5
534159.4306681117,7612208.325619485,53772.2,155.4149999999936,EPSG:25835,12.5
534171.9306681117,7612208.325619485,53772.2,155.4149999999936,EPSG:25835,12.5
534184.4306681117,7612208.325619485,53745.82,129.03499999999622,EPSG:25835,12.5
534196.9306681117,7612208.325619485,53745.82,129.03499999999622,EPSG:25835,12.5
534209.4306681117,7612208.325619485,53717.84,101.05499999999302,EPSG:25835,12.5
534221.9306681117,7612208.325619485,53717.84,101.05499999999302,EPSG:25835,12.5
534234.4306681117,7612208.325619485,53700.04,83.25499999999738,EPSG:25835,12.5
534246.9306681117,7612208.325619485,53700.04,83.25499999999738,EPSG:25835,12.5
534259.4306681117,7612208.325619485,53700.04,83.25499999999738,EPSG:25835,12.5
534271.9306681117,7612208.325619485,53700.04,83.25499999999738,EPSG:25835,12.5
534284.4306681117,7612208.325619485,53697.71,80.92499999999563,EPSG:25835,12.5
534296.9306681117,7612208.325619485,53697.71,80.92499999999563,EPSG:25835,12.5
534309.4306681117,7612208.325619485,53697.71,80.92499999999563,EPSG:25835,12.5
534321.9306681117,7612208.325619485,53713.15,96.36499999999796,EPSG:25835,12.5
534334.4306681117,7612208.325619485,53713.15,96.36499999999796,EPSG:25835,12.5
534346.9306681117,7612208.325619485,53731.8,115.01499999999942,EPSG:25835,12.5
534359.4306681117,7612208.325619485,53731.8,115.01499999999942,EPSG:25835,12.5
534371.9306681117,7612208.325619485,53731.8,115.01499999999942,EPSG:25835,12.5
534384.4306681117,7612208.325619485,53731.8,115.01499999999942,EPSG:25835,12.5
534396.9306681117,7612208.325619485,53728.79,112.00499999999738,EPSG:25835,12.5
534409.4306681117,7612208.325619485,53728.79,112.00499999999738,EPSG:25835,12.5
534421.9306681117,7612208.325619485,53728.79,112.00499999999738,EPSG:25835,12.5
534434.4306681117,7612208.325619485,53708.32,91.53499999999622,EPSG:25835,12.5
534446.9306681117,7612208.325619485,53708.32,91.53499999999622,EPSG:25835,12.5
534459.4306681117,7612208.325619485,53708.32,91.53499999999622,EPSG:25835,12.5
534471.9306681117,7612208.325619485,53686.89,70.10499999999593,EPSG:25835,12.5
534484.4306681117,7612208.325619485,53668.64,51.854999999995925,EPSG:25835,12.5
534496.9306681117,7612208.325619485,53668.64,51.854999999995925,EPSG:25835,12.5
534509.4306681117,7612208.325619485,53668.64,51.854999999995925,EPSG:25835,12.5
534521.9306681117,7612208.325619485,53668.64,51.854999999995925,EPSG:25835,12.5
534534.4306681117,7612208.325619485,53668.64,51.854999999995925,EPSG:25835,12.5
534546.9306681117,7612208.325619485,53673.66,56.875,EPSG:25835,12.5
534559.4306681117,7612208.325619485,53673.66,56.875,EPSG:25835,12.5
534571.9306681117,7612208.325619485,53673.66,56.875,EPSG:25835,12.5
534584.4306681117,7612208.325619485,53673.66,56.875,EPSG:25835,12.5
534596.9306681117,7612208.325619485,53696.17,79.38499999999476,EPSG:25835,12.5
534609.4306681117,7612208.325619485,53696.17,79.38499999999476,EPSG:25835,12.5
532871.9306681117,7612220.825619485,53540.44,-76.34500000000116,EPSG:25835,12.5
532884.4306681117,7612220.825619485,53540.44,-76.34500000000116,EPSG:25835,12.5
532896.9306681117,7612220.825619485,53540.44,-76.34500000000116,EPSG:25835,12.5
532909.4306681117,7612220.825619485,53540.44,-76.34500000000116,EPSG:25835,12.5
532921.9306681117,7612220.825619485,53540.44,-76.34500000000116,EPSG:25835,12.5
532934.4306681117,7612220.825619485,53540.44,-76.34500000000116,EPSG:25835,12.5
532946.9306681117,7612220.825619485,53540.44,-76.34500000000116,EPSG:25835,12.5
532959.4306681117,7612220.825619485,53540.44,-76.34500000000116,EPSG:25835,12.5
532971.9306681117,7612220.825619485,53540.44,-76.34500000000116,EPSG:25835,12.5
532984.4306681117,7612220.825619485,53540.44,-76.34500000000116,EPSG:25835,12.5
532996.9306681117,7612220.825619485,53540.44,-76.34500000000116,EPSG:25835,12.5
533009.4306681117,7612220.825619485,53540.44,-76.34500000000116,EPSG:25835,12.5
533021.9306681117,7612220.825619485,53540.44,-76.34500000000116,EPSG:25835,12.5
533034.4306681117,7612220.825619485,53528.13,-88.65500000000611,EPSG:25835,12.5
533046.9306681117,7612220.825619485,53525.01,-91.77500000000146,EPSG:25835,12.5
533059.4306681117,7612220.825619485,53522.5,-94.28500000000349,EPSG:25835,12.5
533071.9306681117,7612220.825619485,53519.5,-97.28500000000349,EPSG:25835,12.5
533084.4306681117,7612220.825619485,53517.1,-99.68500000000495,EPSG:25835,12.5
533096.9306681117,7612220.825619485,53514.98,-101.80500000000029,EPSG:25835,12.5
533109.4306681117,7612220.825619485,53512.45,-104.3350000000064,EPSG:25835,12.5
533121.9306681117,7612220.825619485,53458.14,-158.64500000000407,EPSG:25835,12.5
533134.4306681117,7612220.825619485,53458.14,-158.64500000000407,EPSG:25835,12.5
