longitude,latitude,magnetic_anomaly
27.82437416030151,68.61871313517588,112.50602007722755
27.824587976884423,68.61871313517588,118.72617284361644
27.824801793467337,68.61871313517588,106.99777852757038
27.82501561005025,68.61871313517588,89.6873023097482
27.825229426633165,68.61871313517588,72.92232950772635
27.825443243216082,68.61871313517588,67.77143934700275
27.825657059798996,68.61871313517588,81.7712079049912
27.82587087638191,68.61871313517588,102.01440941263202
27.826084692964823,68.61871313517588,111.23884084904039
27.82629850954774,68.61871313517588,104.99679561999318
27.826512326130654,68.61871313517588,104.88453781700413
27.826726142713568,68.61871313517588,106.5149652987325
27.82693995929648,68.61871313517588,70.14152384536685
27.8271537758794,68.61871313517588,74.08234746049033
27.827367592462313,68.61871313517588,61.82387237388872
27.827581409045226,68.61871313517588,61.16330348754824
27.82779522562814,68.61871313517588,107.76545078073538
27.828009042211054,68.61871313517588,115.30694869331434
27.82822285879397,68.61871313517588,108.62568597297722
27.828436675376885,68.61871313517588,104.50828292050826
27.819884012060303,68.61879067386934,-76.53002635130358
27.820097828643217,68.61879067386934,25.17144776720371
27.82031164522613,68.61879067386934,34.278163967688684
27.820525461809044,68.61879067386934,52.36955491763929
27.82073927839196,68.61879067386934,77.4490085528959
27.820953094974875,68.61879067386934,88.09222841520922
27.82116691155779,68.61879067386934,92.5044760877578
27.821380728140703,68.61879067386934,80.2494210064923
27.82159454472362,68.61879067386934,66.08429405945412
27.821808361306534,68.61879067386934,60.61727709167076
27.822022177889448,68.61879067386934,63.14318903657138
27.82223599447236,68.61879067386934,118.26135048340485
27.822449811055275,68.61879067386934,146.68144775511848
27.822663627638192,68.61879067386934,107.98028377216689
27.822877444221106,68.61879067386934,121.2385503699495
27.82309126080402,68.61879067386934,65.15873425057391
27.823305077386934,68.61879067386934,57.721251516344594
27.82351889396985,68.61879067386934,58.325430257317684
27.823732710552765,68.61879067386934,71.38859305245376
27.82394652713568,68.61879067386934,82.99228030853592
27.824160343718592,68.61879067386934,99.93133639857787
27.82437416030151,68.61879067386934,111.34096242111465
27.824587976884423,68.61879067386934,102.30343682784897
27.824801793467337,68.61879067386934,90.49204554442602
27.82501561005025,68.61879067386934,74.37415448858519
27.825229426633165,68.61879067386934,67.74073524923548
27.825443243216082,68.61879067386934,83.47933973396432
27.825657059798996,68.61879067386934,96.80413923331784
27.82587087638191,68.61879067386934,120.36989433161678
27.826084692964823,68.61879067386934,125.41041028459944
27.82629850954774,68.61879067386934,104.02344742169626
27.826512326130654,68.61879067386934,98.4662721791255
27.826726142713568,68.61879067386934,100.14950797183948
27.82693995929648,68.61879067386934,80.72410960953754
27.8271537758794,68.61879067386934,91.39468755470836
27.827367592462313,68.61879067386934,83.24510834448562
27.827581409045226,68.61879067386934,63.16464212944044
27.82779522562814,68.61879067386934,112.71950358097367
27.828009042211054,68.61879067386934,102.63801361086117
27.82822285879397,68.61879067386934,94.02436960891939
27.828436675376885,68.61879067386934,88.79753309317218
27.8286504919598,68.61879067386934,80.8969423117987
27.819670195477386,68.61886821256282,-127.32403634442592
27.819884012060303,68.61886821256282,-15.60830718924263
27.820097828643217,68.61886821256282,8.054694122083548
27.82031164522613,68.61886821256282,30.79071788513359
27.820525461809044,68.61886821256282,49.543240927939884
27.82073927839196,68.61886821256282,84.84346970232042
27.820953094974875,68.61886821256282,82.27328593174066
27.82116691155779,68.61886821256282,71.50752829295747
27.821380728140703,68.61886821256282,60.947820402877795
27.82159454472362,68.61886821256282,54.04246661529116
27.821808361306534,68.61886821256282,57.49824918030509
27.822022177889448,68.61886821256282,63.09615892062597
27.82223599447236,68.61886821256282,88.22539576475519
27.822449811055275,68.61886821256282,69.31116749161733
27.822663627638192,68.61886821256282,153.76312183082325
